Age,Income,Customer_Type
57,30060,Gold
62,39015,Silver
66,105892,VIP
20,98707,Basic
52,55217,Premium
64,51374,Gold
22,82709,Basic
58,40285,Premium
49,118529,Gold
31,81817,Gold
42,49904,Basic
65,103810,Silver
40,49189,Basic
22,109956,Basic
60,52001,Regular
48,107735,Basic
57,54019,Basic
31,116245,Basic
21,119369,Silver
36,58508,Premium
47,59720,Premium
55,79862,Basic
65,95324,Gold
57,33161,Gold
65,35597,Regular
53,105625,Gold
24,101754,Premium
68,36970,Basic
62,53186,Regular
54,97885,Regular
36,104391,Basic
69,82650,VIP
69,79256,Silver
66,95306,Basic
21,76688,Gold
39,117804,Regular
29,66381,Regular
26,22204,Gold
23,118308,Basic
61,89125,Silver
30,46022,Regular
44,41973,Basic
23,114586,VIP
40,114836,Silver
53,55389,VIP
50,35768,Gold
55,71594,Regular
25,116484,Basic
70,82066,Silver
26,67129,Premium
46,36574,Gold
28,94075,Silver
39,72880,Gold
45,32821,Gold
25,59808,Premium
40,69907,Basic
25,106011,Silver
33,24394,Silver
38,116227,Regular
34,28568,Gold
51,59917,VIP
61,27182,Gold
28,67988,Silver
45,32509,Silver
30,93811,VIP
30,40360,Basic
44,59866,Premium
36,105118,Basic
37,66232,Gold
34,34265,Basic
66,86849,Regular
54,71578,Silver
65,52893,Regular
42,70086,Gold
29,91345,Silver
26,61748,Gold
38,77149,VIP
40,76935,Basic
33,45335,VIP
70,117149,VIP
40,76474,VIP
33,118308,Premium
18,90360,Basic
28,27064,Basic
28,60700,Regular
18,115471,Regular
55,79695,Premium
27,115761,Gold
46,113262,Regular
48,81683,Silver
43,61436,VIP
39,88056,Premium
31,107650,Gold
31,30118,Gold
65,96211,VIP
58,111909,Regular
59,106276,Regular
43,42434,Regular
50,43356,Basic
30,41082,Silver
24,92767,Silver
49,113126,Basic
18,20849,Basic
47,71963,Basic
59,26574,Gold
30,57009,Regular
22,71187,Gold
22,106157,Basic
53,108592,Basic
20,47741,Regular
31,48359,VIP
65,38321,VIP
51,66466,Silver
62,34221,Basic
70,66518,VIP
48,112675,Silver
50,60711,Regular
38,118243,VIP
33,103479,Gold
18,94649,Regular
64,28425,VIP
39,76782,Basic
39,117291,Gold
20,57788,Premium
64,58884,Premium
49,103635,Gold
31,32493,Silver
34,23828,VIP
38,102344,Gold
45,24188,Basic
39,97617,VIP
50,25406,Silver
25,20861,Silver
65,111208,Silver
64,34242,Gold
53,77219,Basic
55,56301,Regular
44,52719,Gold
24,109645,Basic
59,67765,Silver
31,37634,Premium
31,68527,Basic
47,104803,Basic
44,63795,Premium
37,35420,Regular
60,99277,VIP
59,80681,Gold
63,63515,Basic
69,109643,Silver
22,103207,Gold
53,78474,Basic
47,37258,Regular
43,107826,Silver
20,115975,Silver
46,97856,Silver
55,100305,Basic
28,94700,Gold
57,87293,Premium
24,85056,Gold
33,95949,Regular
54,84789,Gold
65,102117,VIP
60,102771,Regular
27,100766,Regular
41,101083,Basic
25,43074,VIP
27,60335,Silver
31,114852,Regular
47,99727,Regular
62,55097,Regular
68,21593,Gold
48,118531,Regular
19,73997,Premium
42,119367,Silver
19,100781,Regular
54,84231,Silver
30,111566,Basic
35,87908,VIP
48,39639,Basic
18,21769,Basic
34,60291,Basic
69,101410,VIP
18,63279,Regular
47,118183,Basic
36,71962,Basic
68,106385,Silver
20,79289,Basic
30,100382,VIP
69,115670,VIP
61,73599,Premium
65,113998,VIP
26,99544,Basic
52,21636,Gold
60,63063,VIP
64,36816,Silver
26,85524,Premium
26,99881,VIP
48,39393,Basic
67,50968,Gold
53,115077,Regular
32,86234,Gold
47,100878,Regular
62,78303,VIP
53,99378,Gold
31,87189,Silver
45,79363,Silver
58,32135,Premium
62,49378,Premium
47,70842,VIP
20,72113,VIP
35,99025,Basic
23,114195,Basic
36,96197,Premium
20,67416,Basic
31,76650,Gold
30,50401,VIP
55,48749,Premium
33,36448,Basic
22,64096,Silver
29,76272,Basic
66,43355,VIP
29,97636,Silver
46,50179,VIP
50,51399,Gold
40,22067,Gold
24,25958,Gold
44,53084,Premium
44,65960,Silver
68,95196,Gold
66,65807,Silver
45,98166,Silver
39,57029,Silver
21,81533,VIP
61,36412,Basic
69,77455,Premium
38,113858,Basic
24,84356,VIP
60,70264,Silver
31,77477,Basic
59,103651,VIP
54,78946,Regular
66,84958,Silver
52,68961,Gold
62,75630,Premium
19,75520,Basic
45,43047,Gold
39,106964,Premium
38,92846,VIP
51,22938,Premium
32,89853,Premium
48,104688,Regular
28,93475,Gold
18,62684,Basic
37,21736,Gold
20,75221,Basic
64,64215,Regular
33,65440,Basic
58,46836,Premium
55,24652,Silver
69,64271,Gold
27,56317,Premium
48,62848,VIP
20,97443,Regular
56,96283,Silver
45,109531,Silver
18,115623,Silver
52,62388,Gold
46,94307,VIP
48,73067,Gold
45,115864,Regular
45,98229,VIP
23,32459,Gold
65,72073,Premium
61,77039,Basic
28,78583,VIP
69,57385,Gold
49,117890,Silver
28,105782,Regular
48,37046,Basic
18,103951,VIP
27,114396,Silver
39,37861,Regular
56,98769,VIP
35,108475,Premium
21,115148,Regular
44,99455,Regular
65,57137,Silver
33,59526,Gold
56,85790,VIP
33,93921,Gold
48,45088,Regular
52,61507,Basic
46,54443,Silver
32,115956,Silver
60,97558,Premium
50,106636,Regular
51,117362,VIP
44,21405,VIP
52,85971,Regular
18,99224,Basic
36,58311,Gold
64,79279,Gold
67,35450,Gold
38,76823,VIP
29,53113,Premium
68,49430,VIP
69,110693,Basic
52,46110,Gold
70,111733,VIP
66,97908,Silver
22,107459,Basic
26,106409,Premium
30,26984,VIP
45,81876,Silver
63,102419,Regular
39,99754,Regular
25,94654,Premium
27,55706,Basic
38,28476,Premium
41,84305,Premium
26,69852,Premium
18,36139,Silver
53,23246,Regular
53,45638,Silver
53,102173,Regular
63,79727,Premium
54,92851,Basic
61,114705,Premium
63,31492,Premium
22,27879,VIP
63,54920,Basic
20,22286,Premium
64,119709,Gold
32,51190,Premium
19,50459,Silver
18,54167,Basic
65,30955,Basic
18,25575,Premium
21,100829,Basic
30,22365,Regular
56,38663,Premium
58,84997,Basic
54,113049,Regular
47,89853,Premium
18,103745,Gold
24,54684,Gold
52,83508,Gold
56,26070,Silver
63,23977,Premium
35,95936,Premium
55,109281,Premium
46,104208,Silver
40,119495,VIP
34,101703,Regular
21,84816,Regular
33,34714,Regular
35,91513,VIP
67,37518,Gold
53,99315,Basic
21,59682,Gold
63,62167,Regular
39,25844,Regular
42,62360,Silver
58,58719,Silver
47,46077,Gold
30,109821,Basic
53,86043,Gold
38,118610,Basic
23,47785,VIP
56,113066,Silver
34,99823,Gold
41,112042,VIP
65,22640,Gold
18,44881,Regular
20,31947,Basic
37,81642,Basic
60,80504,Basic
58,102523,Regular
57,106575,Basic
70,101126,Regular
35,102462,Regular
65,49657,Basic
67,86099,Silver
33,111866,Silver
36,100655,VIP
29,86152,VIP
63,64746,Gold
37,69962,Basic
56,74256,Silver
22,54038,Basic
27,45860,VIP
55,115809,Premium
24,112772,VIP
60,114673,VIP
40,107886,VIP
20,25546,VIP
45,50323,Regular
64,28635,VIP
33,44169,VIP
34,65851,VIP
31,106586,Silver
70,66346,Regular
65,44798,VIP
29,84160,Premium
23,96147,VIP
36,95063,Premium
29,28836,VIP
48,71321,Gold
39,48335,Silver
36,74211,Basic
47,38840,Regular
33,97861,Premium
52,92129,Silver
26,78542,Gold
67,107564,Gold
59,50989,Premium
19,70647,Regular
68,25945,Premium
67,117761,Premium
39,55821,Regular
41,75480,Basic
20,96291,Premium
69,42338,Regular
47,45328,Basic
70,112363,Basic
51,47344,VIP
32,115098,Silver
34,46878,Basic
38,46257,VIP
34,114993,VIP
43,40328,Basic
18,60399,VIP
28,36570,Premium
26,119468,Premium
29,51355,Regular
38,34354,Basic
48,34820,Basic
28,24489,VIP
62,37204,VIP
38,50472,Basic
24,55363,Regular
47,88659,Gold
36,70183,VIP
68,38973,Regular
20,68278,Gold
24,60014,Silver
33,81584,Gold
57,20047,VIP
52,87093,Silver
25,92075,Basic
36,78348,Regular
55,56897,VIP
46,93410,Regular
31,62632,Premium
39,74300,Premium
29,117705,Gold
57,32333,Silver
49,89803,Regular
50,100286,Gold
23,71687,Gold
57,83021,VIP
54,59615,VIP
61,67466,VIP
50,70749,VIP
31,84402,Premium
51,99893,Basic
20,30068,Silver
59,60539,Silver
31,43793,Regular
18,82539,Gold
23,83560,Regular
59,107762,Gold
36,25065,Premium
63,63346,VIP
21,40302,Basic
68,71413,Premium
64,58640,Silver
42,95647,Silver
55,38166,VIP
45,107576,Regular
69,91408,Silver
37,20024,Regular
61,99597,Silver
54,54885,Gold
30,62471,Regular
20,47243,VIP
40,73787,VIP
31,111952,Gold
29,101617,Gold
34,22463,Premium
55,76160,Silver
70,74550,Basic
46,51332,Silver
42,44288,Silver
24,104284,Silver
50,63968,Silver
49,40437,Basic
20,46261,Regular
60,112446,Regular
32,24447,Gold
48,25484,Basic
68,87166,VIP
27,72660,Silver
28,71204,Regular
50,27676,VIP
42,24437,Premium
52,69498,Regular
27,112544,Gold
63,23223,Gold
35,100543,Gold
31,81448,Basic
35,118946,VIP
37,54865,Regular
68,108487,Silver
58,30862,Basic
59,31243,Regular
67,85920,Premium
51,105886,VIP
63,82634,VIP
69,93732,Gold
24,58749,Basic
38,86463,Basic
49,55322,Basic
21,28061,Gold
57,45419,VIP
30,110936,VIP
33,33679,VIP
48,49840,Regular
22,33721,Basic
53,59707,Silver
58,40872,Gold
33,83038,VIP
40,53545,VIP
54,21046,Basic
60,45478,Basic
42,94499,Premium
21,107471,Silver
50,80506,Regular
37,106090,Basic
59,104979,Basic
19,81295,Basic
41,110048,Silver
59,32354,Gold
46,76603,Basic
27,93307,VIP
29,43308,Premium
55,42824,Premium
58,64739,Silver
43,23003,Regular
18,101395,Regular
24,40533,Gold
26,31676,Silver
29,37383,Regular
58,90309,Basic
31,29327,Premium
57,36693,Regular
65,36402,Premium
59,113073,VIP
63,95186,Regular
24,44975,Regular
46,35822,VIP
69,74456,Gold
31,48606,Basic
57,118592,Silver
31,97701,Gold
28,117165,Premium
64,104905,Basic
52,21490,Regular
47,96959,Basic
34,41786,Gold
48,102107,Silver
38,109395,Regular
60,105732,Premium
46,87899,Gold
70,84217,Basic
64,55503,Regular
69,36869,Gold
37,45197,Silver
57,106765,Basic
48,24111,Gold
33,88918,Basic
55,71137,Regular
44,69168,Silver
53,89420,Basic
41,97361,Basic
56,90062,Regular
61,45813,Basic
19,80720,Gold
34,21236,Silver
37,102677,VIP
48,104277,VIP
49,77474,Premium
65,67987,Silver
57,112106,Premium
33,68276,Premium
24,70516,Regular
21,34348,Premium
45,29812,Regular
35,115510,Basic
56,106623,Regular
69,88784,Regular
31,82848,Silver
39,108617,VIP
68,58186,VIP
22,104654,Gold
39,48859,Regular
59,111533,Regular
36,55197,Premium
57,23837,Gold
34,86516,VIP
48,52413,Gold
37,55226,Gold
38,48015,Regular
31,82422,VIP
70,104544,VIP
37,94689,Premium
49,33748,VIP
64,28309,Premium
57,28371,Basic
30,94073,VIP
37,83787,VIP
32,85707,Gold
55,53039,Silver
39,73282,Basic
70,56210,Premium
41,23561,Premium
34,79637,Regular
27,74498,Premium
41,34874,Silver
53,47720,Basic
32,85016,Gold
44,24466,Premium
28,63792,Basic
34,20160,Premium
25,100028,Silver
25,113120,Basic
31,25907,Gold
31,105960,VIP
35,117051,Gold
42,69077,Basic
42,77719,Silver
36,26418,VIP
31,108963,Premium
19,55398,Gold
48,109755,VIP
31,90543,Basic
39,69583,Basic
32,117953,Gold
20,72691,Regular
51,64471,Gold
18,104146,Premium
65,50093,Regular
35,119570,Gold
60,87043,Premium
23,63254,Gold
67,80642,Basic
58,30386,VIP
59,97600,Silver
31,31378,Silver
59,99570,Basic
54,36118,Silver
35,45935,Gold
54,21118,Silver
70,29088,Gold
52,26438,Regular
21,91131,Basic
33,98390,Silver
39,57783,Gold
64,77056,VIP
27,104787,Regular
18,108739,Silver
28,89267,Silver
19,96796,Basic
19,105604,Gold
26,45937,Silver
52,93341,Silver
47,98978,VIP
37,32072,Premium
45,82838,VIP
68,58526,Premium
53,100683,Premium
61,59199,Silver
69,67243,Regular
43,74600,Premium
29,54874,Premium
68,72257,Premium
28,56376,Silver
22,118335,Silver
28,80175,Gold
62,110591,Regular
47,100659,Regular
51,107663,Gold
69,77071,Regular
31,56816,VIP
54,86258,VIP
27,38142,Premium
20,116452,Premium
48,52651,Gold
57,100803,Basic
64,88175,Gold
65,40495,Gold
69,30080,Regular
66,44046,Premium
39,116317,Basic
32,55130,Basic
66,109618,Gold
59,45347,Gold
28,107409,Regular
33,35947,Premium
19,42204,Gold
47,61577,VIP
69,43262,Silver
61,41611,Premium
25,82308,Premium
68,93282,Gold
64,73905,Basic
47,41476,VIP
42,63958,Gold
44,105143,Premium
18,30134,Basic
44,84819,Premium
25,64578,Basic
62,30880,Gold
37,47684,Premium
54,44658,Gold
27,40366,Basic
41,30292,Basic
28,35395,Silver
61,102810,Silver
28,86076,Premium
51,41811,Premium
65,33757,VIP
29,64648,Silver
55,37793,Premium
38,112794,Basic
46,92669,Basic
63,40354,Silver
27,56618,VIP
32,110203,Regular
48,102184,Gold
58,25888,Gold
31,71825,VIP
50,87275,Regular
50,113993,Premium
31,58915,Silver
26,119442,Gold
48,104498,Gold
18,42501,Basic
18,106705,Silver
56,74470,VIP
36,68411,Silver
19,38143,VIP
33,32773,Premium
41,22858,Gold
65,39927,Gold
31,77533,Regular
51,68663,VIP
33,21216,Gold
30,69366,Premium
19,63334,Gold
40,22149,Premium
61,118403,Regular
27,63312,Gold
65,94517,VIP
47,29498,VIP
70,55345,Basic
46,59009,Premium
36,65336,Silver
70,22996,Gold
41,58370,Regular
26,112595,Regular
20,49319,Premium
40,33788,Gold
54,55779,Regular
66,77007,Silver
20,101721,Basic
64,37318,Regular
51,116591,Gold
46,57739,Regular
68,69821,Regular
22,84911,Gold
28,92148,Gold
50,61008,Gold
48,87987,VIP
38,37476,Silver
48,90021,Gold
37,78299,Regular
38,77645,Gold
37,32043,Gold
18,94156,Premium
34,94957,Basic
67,50736,Premium
42,54819,VIP
36,30497,Gold
27,93312,Basic
30,31507,Silver
34,58048,Silver
21,110829,VIP
24,61723,Gold
24,21771,Silver
46,43818,Silver
28,96043,Gold
29,68776,Premium
19,77017,VIP
47,102777,Premium
70,58766,Premium
56,37532,VIP
53,117831,Regular
37,101671,Silver
33,40872,VIP
41,100499,Silver
67,100917,Basic
18,111686,Basic
47,51816,VIP
63,86598,Regular
61,102257,Basic
37,109149,Basic
23,119441,Premium
47,115027,Basic
33,35797,VIP
58,104895,Silver
43,82034,Regular
20,105324,VIP
33,119299,Silver
39,110774,VIP
20,39440,VIP
63,75006,Silver
66,81278,Regular
65,31774,Premium
36,73553,Gold
19,111985,Basic
29,76459,Regular
23,116779,Premium
19,57037,VIP
46,89586,Silver
43,63627,VIP
61,58099,Premium
21,90178,VIP
60,62545,Silver
27,86774,Gold
44,74331,Premium
61,112913,Silver
37,118892,Gold
55,115174,VIP
49,82676,Gold
47,110246,Regular
42,73630,Premium
63,101355,Gold
50,48370,VIP
64,103447,Gold
59,61438,Silver
40,60331,Basic
36,40664,Gold
45,107999,VIP
25,112295,Gold
45,91519,Gold
36,42578,Premium
33,40726,Silver
25,72685,Premium
57,31792,Regular
38,55513,Premium
48,119665,VIP
55,104858,Regular
24,82178,Gold
50,116505,Gold
68,24730,Basic
27,57133,VIP
20,30141,Regular
49,117914,Silver
68,30256,Gold
65,89604,Silver
64,113819,Premium
44,70802,VIP
28,53984,Basic
41,91644,Silver
34,38410,Basic
59,112332,Premium
37,97363,Premium
24,103705,Premium
49,98906,Regular
20,41172,Gold
22,59478,VIP
70,105623,Premium
34,52301,Basic
39,92286,VIP
23,47098,VIP
60,80098,Basic
63,111590,Premium
38,104772,Gold
62,96386,Basic
42,82499,Gold
46,102088,Basic
21,112581,Premium
39,104998,Gold
31,106148,Premium
36,62956,Basic
60,36075,Basic
20,88369,Premium
36,75257,VIP
43,42989,Premium
31,44532,Basic
62,23681,Regular
44,118714,Silver
27,86674,Regular
70,102952,Premium
38,111250,Silver
28,62445,Gold
56,38924,Gold
41,28227,VIP
25,67805,Gold
44,116014,Premium
35,89372,Basic
59,56671,VIP
65,114698,Regular
47,48132,Gold
69,77366,VIP
66,22929,Premium
45,24644,Gold
57,82915,Silver
68,103951,Premium
43,110112,Silver
59,61735,Premium
63,48160,Regular
52,76540,Premium
67,32009,Gold
29,77530,VIP
19,43171,Premium
36,42241,VIP
37,79663,Premium
44,26630,Silver
45,84825,Regular
45,74520,Gold
68,38097,VIP
27,55153,Premium
25,30888,VIP
66,76418,Silver
57,99679,Premium
21,59597,Regular
61,34150,Regular
32,33776,VIP
41,112370,VIP
57,36162,Premium
53,30141,Basic
23,58348,Silver
63,45566,Silver
59,98664,VIP
54,104727,Silver
47,106428,Silver
68,47858,VIP
58,117318,Basic
62,99627,Basic
55,81839,Gold
30,108695,Premium
49,54786,Regular
47,31063,Premium
68,54146,VIP
67,40024,Gold
61,38381,Basic
42,86671,Regular
65,49436,Premium
54,78233,Basic
27,81474,Premium
52,112899,Silver
40,80869,Premium
70,45584,Silver
20,23401,Regular
49,37963,Silver
28,101311,Basic
51,31167,Silver
57,56249,Premium
64,85845,VIP
62,54155,Regular
44,21860,VIP
63,35025,Silver
45,101589,Basic
63,114942,Premium
66,87091,Silver
41,52314,Gold
36,49732,VIP
41,79136,VIP
36,84609,VIP
61,118813,Basic
43,68853,Gold
30,38223,Gold
44,81006,Gold
31,57494,Premium
24,52207,Regular
27,88497,Premium
19,84491,Gold
43,86414,Gold
18,35513,Regular
62,77485,Regular
22,109923,Premium
27,92115,Gold
42,32562,Gold
48,63993,VIP
31,88087,Basic
37,104546,Regular
25,112822,Regular
70,56125,Gold
36,119665,Regular
43,98634,Regular
50,88558,Gold
29,74318,VIP
43,55037,VIP
25,29774,Premium
44,32337,Gold
44,65495,Gold
39,74729,VIP
61,109701,Gold
62,76644,Silver
67,27834,Basic
37,68088,Silver
49,103252,Silver
32,71804,VIP
58,111042,Premium
57,33585,Regular
54,104895,VIP
44,86810,Gold
36,82749,Regular
41,119944,Silver
51,75137,Silver
47,118769,Regular
22,114729,VIP
21,41053,Silver
18,113764,Gold
58,39437,Regular
59,111546,Premium
41,96251,Regular
50,102647,Basic
31,29213,VIP
39,21245,Silver
49,31485,Basic
63,117315,VIP
67,55321,Premium
31,55173,Basic
28,57784,Regular
19,43488,Basic
67,95441,Basic
18,83976,Gold
56,86823,Basic
25,36540,Gold
18,62365,Silver
48,102816,Silver
48,35019,Basic
60,86993,Regular
42,108552,Premium
42,106358,Silver
64,47561,Premium
63,104746,Premium
19,112016,Gold
24,42949,Gold
70,97382,VIP
43,110175,Basic
33,68164,Silver
56,48339,Basic
18,101882,Gold
62,39036,Premium
31,79389,Gold
43,37387,Regular
39,74605,VIP
22,64834,Premium
42,25452,Basic
69,112485,Silver
40,59668,Gold
55,104318,Gold
55,55712,Regular
60,107830,Silver
36,29799,Gold
51,51419,VIP
32,80392,VIP
70,55743,Basic
67,99078,Basic
62,96619,Premium
38,113599,Basic
44,43556,Gold
25,50453,VIP
26,65918,Premium
50,88487,Gold
55,34500,Premium
27,42891,Premium
64,54523,Silver
26,44099,VIP
59,44744,Basic
27,113427,Premium
33,85923,Gold
57,96819,Silver
33,21602,Basic
59,104467,VIP
68,81797,VIP
45,93764,VIP
29,51036,Basic
40,62547,Basic
35,57519,Basic
20,80895,Regular
27,66968,VIP
52,60910,VIP
57,81438,Basic
41,43428,Gold
48,32475,Gold
54,95968,Silver
60,99344,Basic
55,33507,VIP
22,49530,Premium
55,43545,Premium
28,117752,Basic
62,91221,Premium
62,51099,Gold
43,70181,Regular
54,67167,VIP
59,78471,Gold
67,28231,Gold
48,95208,VIP
31,57857,Gold
53,109391,Basic
46,83893,VIP
31,28521,Gold
56,100814,Basic
45,68731,VIP
23,49764,Premium
28,105932,Gold
61,63332,Silver
25,119410,Silver
32,75969,Regular
67,39166,Regular
32,28219,Regular
53,61125,Regular
65,20683,Regular
34,57534,Regular
67,105165,VIP
24,67886,Gold
50,111477,Gold
62,28061,Premium
52,68447,Gold
70,106070,Gold
18,26328,Gold
68,114395,VIP
48,82298,Silver
63,20059,VIP
70,101572,Gold
23,37754,Basic
62,71694,Regular
23,40080,Premium
50,38246,Premium
27,37917,Regular
62,102629,Silver
34,26470,Gold
51,37080,VIP
70,50761,Gold
26,49996,Regular
41,81042,Basic
38,31384,Silver
49,89630,VIP
60,62211,Basic
65,91420,Gold
36,114641,Regular
57,94818,Gold
52,115297,VIP
46,111082,Regular
26,25230,Silver
38,93934,Regular
68,94653,Gold
25,31157,Basic
59,112074,Basic
44,99584,Silver
48,35366,VIP
40,84274,Silver
50,38904,Silver
26,83055,Basic
29,65791,Silver
20,111713,Regular
38,111564,Regular
53,111864,Premium
53,45645,Silver
30,43041,Silver
36,74748,VIP
34,100528,Basic
25,71815,Silver
38,61901,Basic
22,107320,Basic
42,86588,Premium
19,32436,Gold
58,64536,Basic
55,45782,Silver
25,37086,Basic
52,112974,Basic
21,91997,Basic
38,78881,Gold
52,116377,Premium
19,37077,Silver
35,85461,Gold
69,31287,Silver
41,52373,Silver
18,53036,Silver
51,64519,VIP
64,66655,Basic
63,59157,Premium
48,31105,Regular
22,68974,Premium
66,34017,Premium
34,73703,Regular
26,28234,Silver
22,24623,Gold
46,112158,Basic
69,104482,Regular
46,44137,Silver
40,108500,Regular
57,101943,Silver
59,82946,Basic
23,46753,Premium
56,76241,VIP
45,82136,Gold
63,54919,VIP
22,89230,VIP
56,46562,VIP
41,62484,Basic
38,33037,VIP
34,71485,Regular
66,103682,Basic
66,78617,Gold
35,101979,Premium
47,41298,Silver
54,32894,VIP
68,23477,Gold
22,50541,Gold
35,89717,Gold
24,100477,Silver
64,110954,Basic
55,47601,Premium
39,43001,Gold
33,108690,Regular
52,86376,Regular
58,83130,Basic
50,105752,Regular
25,76057,VIP
42,57204,VIP
36,45227,VIP
37,78700,Basic
54,61047,Basic
27,44626,Silver
53,108338,VIP
19,70599,VIP
32,99635,Basic
26,69252,Gold
47,97952,VIP
47,73536,VIP
29,35034,Basic
26,80966,Basic
23,108572,Silver
19,100930,Basic
23,91781,Gold
49,27731,VIP
32,108241,VIP
63,117737,VIP
57,79774,Regular
25,71554,VIP
41,78066,Gold
38,91624,Gold
26,113412,VIP
41,84165,VIP
24,32371,Gold
63,23501,Silver
28,101700,Premium
32,40967,Premium
68,82547,Silver
52,67973,Premium
45,23833,Premium
66,65509,Silver
21,56292,Gold
18,97069,Premium
26,87345,Basic
64,30530,VIP
20,48101,Silver
31,61692,Regular
43,68719,Gold
39,118779,Basic
68,61364,Premium
63,78831,Gold
44,93552,Gold
21,56564,VIP
69,102814,Silver
69,69327,Premium
48,79275,Gold
65,58840,VIP
51,46563,Regular
70,108038,Premium
50,57862,Regular
46,91357,Silver
27,26712,Gold
22,88187,Premium
60,87217,Premium
64,42427,Gold
28,55913,Gold
29,30079,Premium
66,115613,VIP
19,26996,Basic
21,89175,Gold
20,88086,Silver
47,39648,Basic
20,87711,Gold
36,33404,Regular
32,50229,Basic
53,39183,VIP
40,22318,Silver
65,89208,Regular
55,119577,Gold
59,31782,VIP
51,80216,VIP
45,33017,Regular
36,45112,Basic
48,103075,Premium
36,83934,Regular
70,47184,Silver
48,31654,Basic
61,93683,Regular
26,89061,Regular
63,74672,Regular
53,119569,VIP
54,107137,Premium
52,30177,Premium
41,89524,Gold
22,25569,Premium
63,96442,VIP
56,43291,Premium
67,48050,Basic
43,40372,Premium
45,93195,Regular
51,51375,Silver
24,106642,Regular
20,97810,Silver
56,108247,VIP
46,87334,Silver
45,33297,VIP
24,21125,Premium
55,72586,Premium
53,105346,Regular
27,35634,Basic
70,34250,Silver
22,118636,Premium
34,73064,Gold
63,36862,Gold
52,70184,Gold
24,103473,Gold
63,91739,Basic
24,23892,Basic
60,108085,Regular
69,100062,Basic
52,115990,Basic
35,75067,Gold
62,31557,VIP
18,29924,Silver
62,83355,Gold
61,28684,Silver
62,23997,Premium
41,91978,Premium
51,108088,VIP
49,81491,Regular
30,41231,Gold
62,51138,Premium
21,65154,Silver
56,57450,Gold
24,60274,Silver
48,96560,Gold
29,106463,Basic
65,67930,Basic
62,43683,Basic
20,20962,Premium
65,103584,Gold
25,116120,Basic
45,51178,VIP
59,79151,Premium
22,74412,Basic
70,24122,VIP
41,114373,Gold
67,57514,Regular
50,56826,Regular
55,96274,VIP
40,55610,Basic
69,88115,Regular
43,85908,Regular
41,20036,Regular
31,77755,Basic
56,52961,VIP
46,59209,Premium
57,94846,Premium
48,83560,Basic
64,66556,Gold
45,111068,Regular
43,71313,Basic
53,99072,Gold
35,40352,Regular
50,100866,Silver
21,89236,Silver
40,67734,VIP
23,108961,Silver
22,116814,VIP
41,83891,Regular
33,109871,Silver
36,47043,Silver
31,108860,Silver
36,33181,Premium
37,100516,Gold
21,62850,VIP
53,79577,Basic
28,26871,Regular
32,39640,Silver
65,92571,Gold
66,104765,Regular
58,61719,Basic
49,53157,Premium
26,98476,Basic
26,102591,Gold
39,34136,Basic
68,43024,Basic
55,80906,Gold
25,96822,Silver
21,85074,Premium
62,113730,Premium
19,57232,Gold
66,45753,VIP
55,80970,Silver
65,39618,VIP
19,52759,Premium
53,92468,Basic
21,99104,Basic
21,43364,Gold
49,23986,VIP
44,118494,VIP
49,45379,VIP
58,109539,Gold
36,58794,Regular
46,50529,Regular
57,84755,Regular
38,71539,Gold
43,48949,Premium
55,66536,Silver
35,30249,Silver
63,55327,Basic
56,94002,Premium
65,117326,Premium
19,117664,Gold
64,51675,Regular
43,29079,Gold
69,102592,VIP
27,31773,VIP
27,96586,VIP
47,72057,Regular
47,111188,Regular
26,29035,Silver
65,87291,Basic
25,39130,Basic
58,118375,Premium
36,70003,VIP
33,72978,Regular
25,31695,Basic
24,62718,Premium
64,55718,Gold
55,91196,Basic
43,31814,VIP
32,99072,VIP
47,39059,Gold
48,25763,Gold
66,109152,Basic
54,111025,Basic
69,58169,Premium
52,100953,VIP
52,47861,Basic
38,105035,Basic
39,33602,Premium
30,117646,Premium
21,104624,Premium
26,62847,Regular
56,100188,Basic
40,63275,VIP
34,42649,Silver
22,21561,Silver
23,93524,Gold
67,62396,VIP
42,20890,Regular
66,105425,Silver
52,104835,Regular
37,59663,Regular
59,40059,Basic
67,64938,Regular
47,38028,Regular
42,76613,Silver
35,26627,Basic
44,102938,Regular
28,91327,Gold
54,57757,VIP
27,67945,Premium
18,21816,Gold
53,33631,VIP
41,91398,Regular
37,83740,Premium
24,116797,Basic
61,48818,Silver
36,103408,Regular
52,30583,VIP
65,29337,Gold
67,55592,Premium
39,111695,Gold
44,107144,Gold
22,66403,Regular
46,36502,Premium
45,31392,Regular
29,38395,Premium
63,96864,VIP
58,99089,Regular
29,69142,Basic
67,60290,Premium
35,43554,VIP
21,40626,Silver
56,105602,Premium
29,64866,Premium
48,85570,VIP
66,66447,Silver
56,23683,VIP
47,57914,Gold
47,87988,Gold
61,59117,Gold
52,114191,Basic
22,30771,Basic
29,89955,Regular
57,88910,Regular
64,84486,VIP
25,59899,Basic
18,75729,Gold
37,31613,Silver
30,48046,Basic
38,34125,Regular
69,40569,Premium
57,96841,VIP
52,109500,Regular
49,47122,Basic
30,71658,VIP
27,78182,Regular
38,27674,Silver
31,74263,Regular
53,59005,Regular
28,45281,Basic
67,56686,Regular
51,51308,Silver
27,42094,Basic
20,112990,VIP
26,58563,Premium
32,31169,Silver
43,26385,Premium
38,89952,Premium
67,43945,Premium
55,78250,Gold
36,43059,Silver
64,118873,Gold
40,35299,Silver
